#    L    TT             EE             TE             PP             TP          
   323   0.298244E+04   0.125185E+02   0.107529E+03   0.156807E+07   0.816887E+03
   324   0.295201E+04   0.126909E+02   0.106960E+03   0.156212E+07   0.809239E+03
   325   0.292180E+04   0.128602E+02   0.106370E+03   0.155620E+07   0.801649E+03
   326   0.289168E+04   0.130308E+02   0.105730E+03   0.155032E+07   0.794117E+03
   327   0.286179E+04   0.132006E+02   0.105062E+03   0.154446E+07   0.786644E+03
   328   0.283214E+04   0.133688E+02   0.104367E+03   0.153864E+07   0.779231E+03
   329   0.280264E+04   0.135370E+02   0.103630E+03   0.153285E+07   0.771877E+03
   330   0.277337E+04   0.137035E+02   0.102857E+03   0.152709E+07   0.764582E+03
   331   0.274441E+04   0.138693E+02   0.102056E+03   0.152136E+07   0.757348E+03
   332   0.271561E+04   0.140349E+02   0.101228E+03   0.151566E+07   0.750173E+03
   333   0.268703E+04   0.141990E+02   0.100365E+03   0.151000E+07   0.743059E+03
   334   0.265876E+04   0.143622E+02   0.994675E+02   0.150436E+07   0.736005E+03
   335   0.263064E+04   0.145231E+02   0.985346E+02   0.149875E+07   0.729012E+03
   336   0.260282E+04   0.146833E+02   0.975742E+02   0.149318E+07   0.722080E+03
   337   0.257531E+04   0.148426E+02   0.965715E+02   0.148763E+07   0.715210E+03
   338   0.254802E+04   0.149996E+02   0.955488E+02   0.148211E+07   0.708400E+03
   339   0.252111E+04   0.151565E+02   0.944912E+02   0.147662E+07   0.701653E+03
   340   0.249442E+04   0.153112E+02   0.934136E+02   0.147116E+07   0.694968E+03
   341   0.246796E+04   0.154635E+02   0.922938E+02   0.146573E+07   0.688344E+03
   342   0.244187E+04   0.156158E+02   0.911467E+02   0.146032E+07   0.681784E+03
   343   0.241608E+04   0.157651E+02   0.899722E+02   0.145495E+07   0.675285E+03
   344   0.239067E+04   0.159128E+02   0.887705E+02   0.144960E+07   0.668850E+03
   345   0.236547E+04   0.160583E+02   0.875414E+02   0.144428E+07   0.662478E+03
   346   0.234065E+04   0.162030E+02   0.862925E+02   0.143898E+07   0.656169E+03
   347   0.231612E+04   0.163446E+02   0.850090E+02   0.143372E+07   0.649924E+03
   348   0.229197E+04   0.164840E+02   0.836982E+02   0.142847E+07   0.643743E+03
   349   0.226811E+04   0.166219E+02   0.823603E+02   0.142326E+07   0.637626E+03
   350   0.224462E+04   0.167567E+02   0.810026E+02   0.141807E+07   0.631573E+03
   351   0.222164E+04   0.168900E+02   0.796177E+02   0.141291E+07   0.625584E+03
   352   0.219881E+04   0.170211E+02   0.782057E+02   0.140777E+07   0.619659E+03
   353   0.217642E+04   0.171492E+02   0.767814E+02   0.140265E+07   0.613794E+03
   354   0.215433E+04   0.172751E+02   0.753224E+02   0.139757E+07   0.607989E+03
   355   0.213268E+04   0.173987E+02   0.738437E+02   0.139250E+07   0.602241E+03
   356   0.211139E+04   0.175201E+02   0.723525E+02   0.138747E+07   0.596550E+03
   357   0.209047E+04   0.176385E+02   0.708341E+02   0.138245E+07   0.590912E+03
   358   0.206999E+04   0.177532E+02   0.693032E+02   0.137747E+07   0.585327E+03
   359   0.204980E+04   0.178657E+02   0.677450E+02   0.137250E+07   0.579793E+03
   360   0.203005E+04   0.179760E+02   0.661706E+02   0.136756E+07   0.574308E+03
   361   0.201066E+04   0.180834E+02   0.645755E+02   0.136265E+07   0.568870E+03
   362   0.199171E+04   0.181878E+02   0.629627E+02   0.135776E+07   0.563478E+03
   363   0.197312E+04   0.182901E+02   0.613344E+02   0.135289E+07   0.558130E+03
   364   0.195497E+04   0.183879E+02   0.596869E+02   0.134805E+07   0.552824E+03
   365   0.193719E+04   0.184836E+02   0.580260E+02   0.134323E+07   0.547559E+03
   366   0.191984E+04   0.185763E+02   0.563487E+02   0.133843E+07   0.542332E+03
   367   0.190292E+04   0.186647E+02   0.546574E+02   0.133366E+07   0.537142E+03
   368   0.188629E+04   0.187509E+02   0.529534E+02   0.132891E+07   0.531988E+03
   369   0.187025E+04   0.188343E+02   0.512344E+02   0.132418E+07   0.526867E+03
   370   0.185456E+04   0.189140E+02   0.495058E+02   0.131947E+07   0.521778E+03
   371   0.183924E+04   0.189901E+02   0.477637E+02   0.131479E+07   0.516719E+03
   372   0.182435E+04   0.190633E+02   0.460125E+02   0.131013E+07   0.511689E+03
   373   0.180989E+04   0.191329E+02   0.442493E+02   0.130550E+07   0.506685E+03
   374   0.179586E+04   0.191997E+02   0.424778E+02   0.130088E+07   0.501706E+03
   375   0.178220E+04   0.192628E+02   0.406980E+02   0.129629E+07   0.496751E+03
   376   0.176903E+04   0.193231E+02   0.389097E+02   0.129172E+07   0.491817E+03
   377   0.175630E+04   0.193791E+02   0.371161E+02   0.128717E+07   0.486903E+03
   378   0.174393E+04   0.194315E+02   0.353140E+02   0.128264E+07   0.482007E+03
   379   0.173199E+04   0.194811E+02   0.335079E+02   0.127814E+07   0.477127E+03
   380   0.172055E+04   0.195279E+02   0.316956E+02   0.127365E+07   0.472262E+03
   381   0.170946E+04   0.195682E+02   0.298800E+02   0.126919E+07   0.467410E+03
   382   0.169873E+04   0.196071E+02   0.280619E+02   0.126475E+07   0.462569E+03
   383   0.168851E+04   0.196417E+02   0.262396E+02   0.126033E+07   0.457738E+03
   384   0.167878E+04   0.196721E+02   0.244170E+02   0.125593E+07   0.452914E+03
   385   0.166934E+04   0.197004E+02   0.225925E+02   0.125155E+07   0.448096E+03
   386   0.166040E+04   0.197245E+02   0.207683E+02   0.124719E+07   0.443283E+03
   387   0.165181E+04   0.197443E+02   0.189444E+02   0.124285E+07   0.438472E+03
   388   0.164364E+04   0.197605E+02   0.171223E+02   0.123853E+07   0.433663E+03
   389   0.163590E+04   0.197711E+02   0.153019E+02   0.123423E+07   0.428852E+03
   390   0.162859E+04   0.197811E+02   0.134855E+02   0.122995E+07   0.424039E+03
   391   0.162170E+04   0.197862E+02   0.116715E+02   0.122569E+07   0.419221E+03
   392   0.161517E+04   0.197892E+02   0.986283E+01   0.122145E+07   0.414398E+03
   393   0.160913E+04   0.197873E+02   0.805883E+01   0.121723E+07   0.409567E+03
   394   0.160344E+04   0.197819E+02   0.626165E+01   0.121303E+07   0.404726E+03
   395   0.159810E+04   0.197723E+02   0.446980E+01   0.120885E+07   0.399874E+03
   396   0.159326E+04   0.197593E+02   0.268681E+01   0.120469E+07   0.395010E+03
   397   0.158869E+04   0.197427E+02   0.911325E+00   0.120054E+07   0.390130E+03
   398   0.158461E+04   0.197220E+02  -0.855340E+00   0.119642E+07   0.385235E+03
   399   0.158089E+04   0.196979E+02  -0.261234E+01   0.119231E+07   0.380321E+03
   400   0.157751E+04   0.196703E+02  -0.435881E+01   0.118822E+07   0.375388E+03
   401   0.157455E+04   0.196386E+02  -0.609417E+01   0.118415E+07   0.370433E+03
   402   0.157201E+04   0.196027E+02  -0.781758E+01   0.118010E+07   0.365460E+03
   403   0.156982E+04   0.195641E+02  -0.952849E+01   0.117606E+07   0.360468E+03
   404   0.156798E+04   0.195213E+02  -0.112254E+02   0.117205E+07   0.355462E+03
   405   0.156655E+04   0.194744E+02  -0.129092E+02   0.116805E+07   0.350442E+03
   406   0.156540E+04   0.194248E+02  -0.145778E+02   0.116407E+07   0.345411E+03
   407   0.156467E+04   0.193710E+02  -0.162326E+02   0.116011E+07   0.340371E+03
   408   0.156428E+04   0.193139E+02  -0.178693E+02   0.115616E+07   0.335323E+03
   409   0.156432E+04   0.192541E+02  -0.194902E+02   0.115223E+07   0.330271E+03
   410   0.156462E+04   0.191893E+02  -0.210945E+02   0.114832E+07   0.325215E+03
   411   0.156535E+04   0.191220E+02  -0.226802E+02   0.114443E+07   0.320158E+03
   412   0.156635E+04   0.190512E+02  -0.242480E+02   0.114056E+07   0.315102E+03
   413   0.156770E+04   0.189770E+02  -0.257965E+02   0.113670E+07   0.310050E+03
   414   0.156932E+04   0.188994E+02  -0.273258E+02   0.113286E+07   0.305002E+03
   415   0.157136E+04   0.188192E+02  -0.288337E+02   0.112903E+07   0.299961E+03
   416   0.157367E+04   0.187348E+02  -0.303218E+02   0.112523E+07   0.294930E+03
   417   0.157625E+04   0.186478E+02  -0.317893E+02   0.112144E+07   0.289910E+03
   418   0.157918E+04   0.185559E+02  -0.332334E+02   0.111767E+07   0.284903E+03
   419   0.158246E+04   0.184622E+02  -0.346549E+02   0.111391E+07   0.279911E+03
   420   0.158601E+04   0.183657E+02  -0.360538E+02   0.111017E+07   0.274937E+03
   421   0.158990E+04   0.182659E+02  -0.374287E+02   0.110645E+07   0.269982E+03
   422   0.159407E+04   0.181628E+02  -0.387804E+02   0.110274E+07   0.265049E+03
   423   0.159844E+04   0.180562E+02  -0.401068E+02   0.109905E+07   0.260139E+03
   424   0.160307E+04   0.179470E+02  -0.414086E+02   0.109538E+07   0.255254E+03
   425   0.160806E+04   0.178345E+02  -0.426837E+02   0.109172E+07   0.250397E+03
   426   0.161331E+04   0.177200E+02  -0.439329E+02   0.108808E+07   0.245570E+03
   427   0.161877E+04   0.176022E+02  -0.451571E+02   0.108446E+07   0.240775E+03
   428   0.162450E+04   0.174818E+02  -0.463524E+02   0.108085E+07   0.236013E+03
   429   0.163042E+04   0.173588E+02  -0.475206E+02   0.107726E+07   0.231286E+03
   430   0.163669E+04   0.172338E+02  -0.486616E+02   0.107368E+07   0.226598E+03
   431   0.164316E+04   0.171056E+02  -0.497741E+02   0.107012E+07   0.221949E+03
   432   0.164975E+04   0.169747E+02  -0.508588E+02   0.106658E+07   0.217343E+03
   433   0.165669E+04   0.168427E+02  -0.519129E+02   0.106305E+07   0.212780E+03
   434   0.166375E+04   0.167073E+02  -0.529393E+02   0.105953E+07   0.208263E+03
   435   0.167101E+04   0.165709E+02  -0.539359E+02   0.105604E+07   0.203794E+03
   436   0.167855E+04   0.164318E+02  -0.549028E+02   0.105255E+07   0.199375E+03
   437   0.168628E+04   0.162901E+02  -0.558385E+02   0.104909E+07   0.195009E+03
   438   0.169413E+04   0.161466E+02  -0.567432E+02   0.104563E+07   0.190696E+03
   439   0.170226E+04   0.160020E+02  -0.576183E+02   0.104220E+07   0.186440E+03
   440   0.171051E+04   0.158547E+02  -0.584609E+02   0.103878E+07   0.182241E+03
   441   0.171896E+04   0.157057E+02  -0.592734E+02   0.103537E+07   0.178103E+03
   442   0.172745E+04   0.155547E+02  -0.600535E+02   0.103198E+07   0.174028E+03
   443   0.173622E+04   0.154027E+02  -0.608022E+02   0.102860E+07   0.170016E+03
   444   0.174512E+04   0.152496E+02  -0.615179E+02   0.102524E+07   0.166071E+03
   445   0.175413E+04   0.150932E+02  -0.622014E+02   0.102190E+07   0.162195E+03
   446   0.176320E+04   0.149371E+02  -0.628514E+02   0.101856E+07   0.158389E+03
   447   0.177247E+04   0.147800E+02  -0.634701E+02   0.101525E+07   0.154656E+03
   448   0.178178E+04   0.146203E+02  -0.640561E+02   0.101194E+07   0.150997E+03
   449   0.179129E+04   0.144603E+02  -0.646081E+02   0.100865E+07   0.147414E+03
   450   0.180093E+04   0.142999E+02  -0.651281E+02   0.100538E+07   0.143911E+03
   451   0.181061E+04   0.141377E+02  -0.656142E+02   0.100212E+07   0.140487E+03
   452   0.182035E+04   0.139751E+02  -0.660686E+02   0.998874E+06   0.137144E+03
   453   0.183028E+04   0.138122E+02  -0.664890E+02   0.995642E+06   0.133878E+03
   454   0.184020E+04   0.136482E+02  -0.668771E+02   0.992425E+06   0.130691E+03
   455   0.185016E+04   0.134839E+02  -0.672328E+02   0.989221E+06   0.127580E+03
   456   0.186032E+04   0.133184E+02  -0.675495E+02   0.986032E+06   0.124545E+03
   457   0.187039E+04   0.131533E+02  -0.678413E+02   0.982856E+06   0.121584E+03
   458   0.188058E+04   0.129878E+02  -0.680897E+02   0.979694E+06   0.118696E+03
   459   0.189083E+04   0.128227E+02  -0.683104E+02   0.976546E+06   0.115881E+03
   460   0.190113E+04   0.126564E+02  -0.684974E+02   0.973412E+06   0.113137E+03
   461   0.191140E+04   0.124905E+02  -0.686516E+02   0.970291E+06   0.110464E+03
   462   0.192174E+04   0.123242E+02  -0.687670E+02   0.967184E+06   0.107860E+03
   463   0.193205E+04   0.121589E+02  -0.688621E+02   0.964090E+06   0.105325E+03
   464   0.194235E+04   0.119940E+02  -0.689075E+02   0.961009E+06   0.102856E+03
   465   0.195262E+04   0.118294E+02  -0.689327E+02   0.957942E+06   0.100454E+03
   466   0.196296E+04   0.116644E+02  -0.689156E+02   0.954888E+06   0.981173E+02
   467   0.197335E+04   0.115004E+02  -0.688710E+02   0.951848E+06   0.958446E+02
   468   0.198365E+04   0.113374E+02  -0.687916E+02   0.948820E+06   0.936350E+02
   469   0.199393E+04   0.111740E+02  -0.686848E+02   0.945806E+06   0.914875E+02
   470   0.200427E+04   0.110124E+02  -0.685432E+02   0.942805E+06   0.894010E+02
   471   0.201437E+04   0.108526E+02  -0.683668E+02   0.939816E+06   0.873747E+02
   472   0.202460E+04   0.106930E+02  -0.681632E+02   0.936840E+06   0.854073E+02
   473   0.203475E+04   0.105344E+02  -0.679250E+02   0.933878E+06   0.834979E+02
   474   0.204488E+04   0.103776E+02  -0.676595E+02   0.930928E+06   0.816454E+02
   475   0.205499E+04   0.102211E+02  -0.673594E+02   0.927990E+06   0.798488E+02
   476   0.206495E+04   0.100670E+02  -0.670270E+02   0.925065E+06   0.781071E+02
   477   0.207481E+04   0.991388E+01  -0.666720E+02   0.922153E+06   0.764193E+02
   478   0.208467E+04   0.976177E+01  -0.662758E+02   0.919253E+06   0.747842E+02
   479   0.209443E+04   0.961212E+01  -0.658630E+02   0.916366E+06   0.732010E+02
   480   0.210412E+04   0.946418E+01  -0.654143E+02   0.913491E+06   0.716684E+02
   481   0.211371E+04   0.931795E+01  -0.649335E+02   0.910628E+06   0.701856E+02
   482   0.212330E+04   0.917415E+01  -0.644265E+02   0.907777E+06   0.687514E+02
   483   0.213265E+04   0.903205E+01  -0.638956E+02   0.904939E+06   0.673649E+02
   484   0.214184E+04   0.889238E+01  -0.633348E+02   0.902112E+06   0.660250E+02
   485   0.215110E+04   0.875439E+01  -0.627459E+02   0.899298E+06   0.647307E+02
   486   0.216020E+04   0.861956E+01  -0.621309E+02   0.896495E+06   0.634809E+02
   487   0.216914E+04   0.848714E+01  -0.614899E+02   0.893705E+06   0.622746E+02
   488   0.217793E+04   0.835638E+01  -0.608222E+02   0.890926E+06   0.611108E+02
   489   0.218663E+04   0.822876E+01  -0.601294E+02   0.888159E+06   0.599885E+02
   490   0.219525E+04   0.810428E+01  -0.594107E+02   0.885403E+06   0.589065E+02
   491   0.220357E+04   0.798218E+01  -0.586691E+02   0.882659E+06   0.578640E+02
   492   0.221188E+04   0.786321E+01  -0.579040E+02   0.879927E+06   0.568597E+02
   493   0.222004E+04   0.774587E+01  -0.571139E+02   0.877206E+06   0.558928E+02
   494   0.222804E+04   0.763312E+01  -0.563025E+02   0.874497E+06   0.549622E+02
   495   0.223582E+04   0.752273E+01  -0.554684E+02   0.871798E+06   0.540668E+02
   496   0.224344E+04   0.741618E+01  -0.546131E+02   0.869111E+06   0.532056E+02
   497   0.225091E+04   0.731273E+01  -0.537359E+02   0.866436E+06   0.523776E+02
   498   0.225822E+04   0.721162E+01  -0.528398E+02   0.863771E+06   0.515817E+02
   499   0.226546E+04   0.711507E+01  -0.519219E+02   0.861117E+06   0.508169E+02
   500   0.227248E+04   0.702085E+01  -0.509866E+02   0.858475E+06   0.500823E+02
   501   0.227919E+04   0.693119E+01  -0.500326E+02   0.855843E+06   0.493768E+02
   502   0.228590E+04   0.684532E+01  -0.490598E+02   0.853222E+06   0.487000E+02
   503   0.229232E+04   0.676250E+01  -0.480703E+02   0.850612E+06   0.480519E+02
   504   0.229851E+04   0.668345E+01  -0.470628E+02   0.848013E+06   0.474320E+02
   505   0.230470E+04   0.660892E+01  -0.460408E+02   0.845425E+06   0.468401E+02
   506   0.231051E+04   0.653829E+01  -0.450021E+02   0.842847E+06   0.462760E+02
   507   0.231626E+04   0.647125E+01  -0.439489E+02   0.840280E+06   0.457394E+02
   508   0.232171E+04   0.640885E+01  -0.428804E+02   0.837724E+06   0.452300E+02
   509   0.232701E+04   0.635009E+01  -0.417996E+02   0.835178E+06   0.447477E+02
   510   0.233201E+04   0.629564E+01  -0.407056E+02   0.832643E+06   0.442920E+02
   511   0.233695E+04   0.624519E+01  -0.395986E+02   0.830118E+06   0.438629E+02
   512   0.234159E+04   0.619918E+01  -0.384798E+02   0.827603E+06   0.434600E+02
   513   0.234608E+04   0.615737E+01  -0.373509E+02   0.825099E+06   0.430831E+02
   514   0.235036E+04   0.612004E+01  -0.362116E+02   0.822606E+06   0.427319E+02
   515   0.235441E+04   0.608712E+01  -0.350621E+02   0.820122E+06   0.424061E+02
   516   0.235825E+04   0.605867E+01  -0.339038E+02   0.817649E+06   0.421056E+02
   517   0.236180E+04   0.603482E+01  -0.327373E+02   0.815187E+06   0.418300E+02
   518   0.236520E+04   0.601542E+01  -0.315634E+02   0.812734E+06   0.415791E+02
   519   0.236846E+04   0.600067E+01  -0.303814E+02   0.810292E+06   0.413526E+02
   520   0.237144E+04   0.599050E+01  -0.291941E+02   0.807859E+06   0.411503E+02
   521   0.237412E+04   0.598496E+01  -0.280015E+02   0.805437E+06   0.409719E+02
   522   0.237658E+04   0.598428E+01  -0.268036E+02   0.803025E+06   0.408172E+02
   523   0.237891E+04   0.598828E+01  -0.256019E+02   0.800622E+06   0.406859E+02
   524   0.238102E+04   0.599696E+01  -0.243971E+02   0.798230E+06   0.405778E+02
   525   0.238277E+04   0.601046E+01  -0.231884E+02   0.795847E+06   0.404926E+02
   526   0.238438E+04   0.602877E+01  -0.219779E+02   0.793475E+06   0.404300E+02
   527   0.238593E+04   0.605187E+01  -0.207665E+02   0.791112E+06   0.403898E+02
   528   0.238712E+04   0.607975E+01  -0.195555E+02   0.788759E+06   0.403717E+02
   529   0.238809E+04   0.611271E+01  -0.183434E+02   0.786415E+06   0.403755E+02
   530   0.238878E+04   0.615050E+01  -0.171340E+02   0.784081E+06   0.404010E+02
   531   0.238948E+04   0.619305E+01  -0.159242E+02   0.781757E+06   0.404478E+02
   532   0.238975E+04   0.624064E+01  -0.147178E+02   0.779443E+06   0.405157E+02
   533   0.238981E+04   0.629311E+01  -0.135146E+02   0.777138E+06   0.406044E+02
   534   0.238966E+04   0.635052E+01  -0.123154E+02   0.774842E+06   0.407138E+02
   535   0.238930E+04   0.641294E+01  -0.111209E+02   0.772556E+06   0.408435E+02
   536   0.238873E+04   0.648020E+01  -0.993106E+01   0.770279E+06   0.409932E+02
   537   0.238802E+04   0.655238E+01  -0.874737E+01   0.768012E+06   0.411628E+02
   538   0.238697E+04   0.662961E+01  -0.757053E+01   0.765754E+06   0.413520E+02
   539   0.238578E+04   0.671158E+01  -0.640124E+01   0.763505E+06   0.415605E+02
   540   0.238438E+04   0.679873E+01  -0.524022E+01   0.761266E+06   0.417880E+02
   541   0.238270E+04   0.689060E+01  -0.408744E+01   0.759036E+06   0.420344E+02
   542   0.238089E+04   0.698741E+01  -0.294510E+01   0.756815E+06   0.422993E+02
   543   0.237880E+04   0.708921E+01  -0.181271E+01   0.754602E+06   0.425824E+02
   544   0.237659E+04   0.719584E+01  -0.691224E+00   0.752400E+06   0.428837E+02
   545   0.237409E+04   0.730731E+01   0.418804E+00   0.750206E+06   0.432027E+02
   546   0.237146E+04   0.742336E+01   0.151636E+01   0.748021E+06   0.435392E+02
   547   0.236856E+04   0.754423E+01   0.260119E+01   0.745845E+06   0.438930E+02
   548   0.236553E+04   0.766988E+01   0.367227E+01   0.743677E+06   0.442638E+02
   549   0.236230E+04   0.780033E+01   0.472893E+01   0.741519E+06   0.446513E+02
   550   0.235886E+04   0.793554E+01   0.577063E+01   0.739370E+06   0.450554E+02
