#    L    TT             EE             BB             TE          
  1931   0.219367E+03   0.103824E+02   0.455496E-01  -0.126652E+02
  1932   0.219115E+03   0.103683E+02   0.454939E-01  -0.127906E+02
  1933   0.218873E+03   0.103524E+02   0.454384E-01  -0.129154E+02
  1934   0.218640E+03   0.103363E+02   0.453832E-01  -0.130389E+02
  1935   0.218416E+03   0.103185E+02   0.453281E-01  -0.131612E+02
  1936   0.218203E+03   0.103011E+02   0.452733E-01  -0.132822E+02
  1937   0.217991E+03   0.102805E+02   0.452187E-01  -0.134014E+02
  1938   0.217797E+03   0.102612E+02   0.451643E-01  -0.135194E+02
  1939   0.217612E+03   0.102401E+02   0.451101E-01  -0.136362E+02
  1940   0.217430E+03   0.102188E+02   0.450562E-01  -0.137520E+02
  1941   0.217265E+03   0.101965E+02   0.450024E-01  -0.138653E+02
  1942   0.217095E+03   0.101732E+02   0.449489E-01  -0.139775E+02
  1943   0.216942E+03   0.101496E+02   0.448956E-01  -0.140887E+02
  1944   0.216799E+03   0.101236E+02   0.448425E-01  -0.141975E+02
  1945   0.216651E+03   0.100988E+02   0.447896E-01  -0.143038E+02
  1946   0.216521E+03   0.100723E+02   0.447369E-01  -0.144100E+02
  1947   0.216386E+03   0.100455E+02   0.446845E-01  -0.145131E+02
  1948   0.216276E+03   0.100177E+02   0.446323E-01  -0.146153E+02
  1949   0.216161E+03   0.998819E+01   0.445802E-01  -0.147145E+02
  1950   0.216057E+03   0.995918E+01   0.445284E-01  -0.148129E+02
  1951   0.215962E+03   0.992990E+01   0.444768E-01  -0.149083E+02
  1952   0.215871E+03   0.989814E+01   0.444254E-01  -0.150022E+02
  1953   0.215790E+03   0.986687E+01   0.443743E-01  -0.150939E+02
  1954   0.215712E+03   0.983459E+01   0.443233E-01  -0.151835E+02
  1955   0.215637E+03   0.980204E+01   0.442725E-01  -0.152716E+02
  1956   0.215565E+03   0.976848E+01   0.442220E-01  -0.153569E+02
  1957   0.215534E+03   0.973390E+01   0.441717E-01  -0.154402E+02
  1958   0.215454E+03   0.969904E+01   0.441215E-01  -0.155214E+02
  1959   0.215407E+03   0.966315E+01   0.440716E-01  -0.156005E+02
  1960   0.215356E+03   0.962772E+01   0.440219E-01  -0.156777E+02
  1961   0.215316E+03   0.959126E+01   0.439724E-01  -0.157521E+02
  1962   0.215279E+03   0.955449E+01   0.439231E-01  -0.158238E+02
  1963   0.215247E+03   0.951668E+01   0.438740E-01  -0.158929E+02
  1964   0.215218E+03   0.947857E+01   0.438251E-01  -0.159601E+02
  1965   0.215201E+03   0.943939E+01   0.437764E-01  -0.160246E+02
  1966   0.215180E+03   0.939916E+01   0.437279E-01  -0.160873E+02
  1967   0.215170E+03   0.935934E+01   0.436796E-01  -0.161475E+02
  1968   0.215150E+03   0.931845E+01   0.436315E-01  -0.162051E+02
  1969   0.215150E+03   0.927723E+01   0.435836E-01  -0.162601E+02
  1970   0.215138E+03   0.923714E+01   0.435359E-01  -0.163126E+02
  1971   0.215139E+03   0.919522E+01   0.434884E-01  -0.163627E+02
  1972   0.215137E+03   0.915220E+01   0.434411E-01  -0.164095E+02
  1973   0.215139E+03   0.911030E+01   0.433939E-01  -0.164547E+02
  1974   0.215154E+03   0.906655E+01   0.433469E-01  -0.164974E+02
  1975   0.215158E+03   0.902316E+01   0.433001E-01  -0.165377E+02
  1976   0.215168E+03   0.897864E+01   0.432535E-01  -0.165748E+02
  1977   0.215183E+03   0.893447E+01   0.432071E-01  -0.166096E+02
  1978   0.215195E+03   0.888989E+01   0.431608E-01  -0.166413E+02
  1979   0.215213E+03   0.884491E+01   0.431147E-01  -0.166706E+02
  1980   0.215236E+03   0.879951E+01   0.430688E-01  -0.166976E+02
  1981   0.215250E+03   0.875368E+01   0.430230E-01  -0.167215E+02
  1982   0.215270E+03   0.870742E+01   0.429773E-01  -0.167432E+02
  1983   0.215295E+03   0.866071E+01   0.429318E-01  -0.167625E+02
  1984   0.215319E+03   0.861429E+01   0.428865E-01  -0.167788E+02
  1985   0.215349E+03   0.856667E+01   0.428413E-01  -0.167929E+02
  1986   0.215370E+03   0.851932E+01   0.427962E-01  -0.168039E+02
  1987   0.215390E+03   0.847224E+01   0.427513E-01  -0.168128E+02
  1988   0.215416E+03   0.842467E+01   0.427065E-01  -0.168186E+02
  1989   0.215442E+03   0.837734E+01   0.426618E-01  -0.168207E+02
  1990   0.215474E+03   0.832951E+01   0.426172E-01  -0.168221E+02
  1991   0.215490E+03   0.828042E+01   0.425728E-01  -0.168198E+02
  1992   0.215505E+03   0.823229E+01   0.425284E-01  -0.168152E+02
  1993   0.215528E+03   0.818438E+01   0.424842E-01  -0.168078E+02
  1994   0.215550E+03   0.813518E+01   0.424400E-01  -0.167981E+02
  1995   0.215579E+03   0.808617E+01   0.423960E-01  -0.167862E+02
  1996   0.215593E+03   0.803660E+01   0.423520E-01  -0.167715E+02
  1997   0.215607E+03   0.798721E+01   0.423082E-01  -0.167530E+02
  1998   0.215628E+03   0.793873E+01   0.422644E-01  -0.167324E+02
  1999   0.215642E+03   0.788892E+01   0.422207E-01  -0.167103E+02
  2000   0.215649E+03   0.784000E+01   0.421770E-01  -0.166846E+02
  2001   0.215663E+03   0.779123E+01   0.421335E-01  -0.166567E+02
  2002   0.215671E+03   0.774185E+01   0.420900E-01  -0.166267E+02
  2003   0.215679E+03   0.769258E+01   0.420466E-01  -0.165937E+02
  2004   0.215687E+03   0.764343E+01   0.420032E-01  -0.165585E+02
  2005   0.215681E+03   0.759364E+01   0.419599E-01  -0.165204E+02
  2006   0.215684E+03   0.754543E+01   0.419166E-01  -0.164809E+02
  2007   0.215672E+03   0.749582E+01   0.418735E-01  -0.164376E+02
  2008   0.215669E+03   0.744628E+01   0.418303E-01  -0.163929E+02
  2009   0.215660E+03   0.739755E+01   0.417872E-01  -0.163445E+02
  2010   0.215637E+03   0.734887E+01   0.417441E-01  -0.162947E+02
  2011   0.215623E+03   0.729950E+01   0.417011E-01  -0.162426E+02
  2012   0.215602E+03   0.725092E+01   0.416582E-01  -0.161883E+02
  2013   0.215569E+03   0.720162E+01   0.416152E-01  -0.161317E+02
  2014   0.215544E+03   0.715383E+01   0.415723E-01  -0.160714E+02
  2015   0.215513E+03   0.710531E+01   0.415295E-01  -0.160111E+02
  2016   0.215484E+03   0.705755E+01   0.414866E-01  -0.159471E+02
  2017   0.215435E+03   0.700978E+01   0.414438E-01  -0.158815E+02
  2018   0.215388E+03   0.696215E+01   0.414011E-01  -0.158136E+02
  2019   0.215335E+03   0.691466E+01   0.413583E-01  -0.157419E+02
  2020   0.215284E+03   0.686729E+01   0.413156E-01  -0.156702E+02
  2021   0.215228E+03   0.682063E+01   0.412730E-01  -0.155954E+02
  2022   0.215159E+03   0.677408E+01   0.412303E-01  -0.155190E+02
  2023   0.215085E+03   0.672778E+01   0.411877E-01  -0.154403E+02
  2024   0.215013E+03   0.668173E+01   0.411451E-01  -0.153600E+02
  2025   0.214921E+03   0.663598E+01   0.411025E-01  -0.152773E+02
  2026   0.214839E+03   0.659055E+01   0.410599E-01  -0.151930E+02
  2027   0.214753E+03   0.654555E+01   0.410174E-01  -0.151063E+02
  2028   0.214646E+03   0.650085E+01   0.409748E-01  -0.150179E+02
  2029   0.214550E+03   0.645650E+01   0.409323E-01  -0.149279E+02
  2030   0.214434E+03   0.641250E+01   0.408898E-01  -0.148362E+02
  2031   0.214313E+03   0.636892E+01   0.408473E-01  -0.147428E+02
  2032   0.214196E+03   0.632567E+01   0.408048E-01  -0.146477E+02
  2033   0.214066E+03   0.628297E+01   0.407623E-01  -0.145509E+02
  2034   0.213939E+03   0.624067E+01   0.407199E-01  -0.144523E+02
  2035   0.213794E+03   0.619875E+01   0.406774E-01  -0.143520E+02
  2036   0.213643E+03   0.615729E+01   0.406349E-01  -0.142507E+02
  2037   0.213496E+03   0.611634E+01   0.405924E-01  -0.141476E+02
  2038   0.213323E+03   0.607576E+01   0.405500E-01  -0.140434E+02
  2039   0.213160E+03   0.603576E+01   0.405075E-01  -0.139366E+02
  2040   0.212993E+03   0.599619E+01   0.404650E-01  -0.138295E+02
  2041   0.212807E+03   0.595702E+01   0.404224E-01  -0.137206E+02
  2042   0.212625E+03   0.591849E+01   0.403799E-01  -0.136113E+02
  2043   0.212424E+03   0.588043E+01   0.403373E-01  -0.134993E+02
  2044   0.212234E+03   0.584284E+01   0.402947E-01  -0.133869E+02
  2045   0.212026E+03   0.580578E+01   0.402521E-01  -0.132734E+02
  2046   0.211821E+03   0.576924E+01   0.402095E-01  -0.131594E+02
  2047   0.211597E+03   0.573322E+01   0.401668E-01  -0.130441E+02
  2048   0.211371E+03   0.569778E+01   0.401240E-01  -0.129269E+02
  2049   0.211140E+03   0.566292E+01   0.400812E-01  -0.128100E+02
  2050   0.210899E+03   0.562855E+01   0.400384E-01  -0.126910E+02
  2051   0.210639E+03   0.559473E+01   0.399955E-01  -0.125721E+02
  2052   0.210391E+03   0.556154E+01   0.399525E-01  -0.124520E+02
  2053   0.210125E+03   0.552889E+01   0.399095E-01  -0.123305E+02
  2054   0.209856E+03   0.549677E+01   0.398664E-01  -0.122091E+02
  2055   0.209576E+03   0.546519E+01   0.398232E-01  -0.120871E+02
  2056   0.209293E+03   0.543426E+01   0.397800E-01  -0.119643E+02
  2057   0.209006E+03   0.540393E+01   0.397366E-01  -0.118401E+02
  2058   0.208710E+03   0.537409E+01   0.396932E-01  -0.117166E+02
  2059   0.208410E+03   0.534490E+01   0.396497E-01  -0.115916E+02
  2060   0.208100E+03   0.531613E+01   0.396061E-01  -0.114658E+02
  2061   0.207787E+03   0.528806E+01   0.395624E-01  -0.113399E+02
  2062   0.207463E+03   0.526061E+01   0.395186E-01  -0.112139E+02
  2063   0.207137E+03   0.523371E+01   0.394747E-01  -0.110870E+02
  2064   0.206793E+03   0.520742E+01   0.394307E-01  -0.109599E+02
  2065   0.206446E+03   0.518174E+01   0.393866E-01  -0.108325E+02
  2066   0.206104E+03   0.515666E+01   0.393424E-01  -0.107057E+02
  2067   0.205744E+03   0.513209E+01   0.392981E-01  -0.105779E+02
  2068   0.205374E+03   0.510812E+01   0.392537E-01  -0.104505E+02
  2069   0.205008E+03   0.508482E+01   0.392091E-01  -0.103221E+02
  2070   0.204625E+03   0.506209E+01   0.391644E-01  -0.101947E+02
  2071   0.204239E+03   0.503994E+01   0.391197E-01  -0.100670E+02
  2072   0.203851E+03   0.501844E+01   0.390748E-01  -0.993884E+01
  2073   0.203452E+03   0.499752E+01   0.390298E-01  -0.981098E+01
  2074   0.203051E+03   0.497717E+01   0.389847E-01  -0.968339E+01
  2075   0.202639E+03   0.495738E+01   0.389394E-01  -0.955530E+01
  2076   0.202217E+03   0.493823E+01   0.388941E-01  -0.942741E+01
  2077   0.201800E+03   0.491973E+01   0.388486E-01  -0.930044E+01
  2078   0.201373E+03   0.490179E+01   0.388031E-01  -0.917288E+01
  2079   0.200920E+03   0.488448E+01   0.387574E-01  -0.904618E+01
  2080   0.200487E+03   0.486774E+01   0.387116E-01  -0.891883E+01
  2081   0.200037E+03   0.485172E+01   0.386657E-01  -0.879304E+01
  2082   0.199583E+03   0.483618E+01   0.386197E-01  -0.866655E+01
  2083   0.199127E+03   0.482128E+01   0.385736E-01  -0.854230E+01
  2084   0.198652E+03   0.480709E+01   0.385274E-01  -0.841729E+01
  2085   0.198190E+03   0.479340E+01   0.384812E-01  -0.829225E+01
  2086   0.197710E+03   0.478035E+01   0.384348E-01  -0.816788E+01
  2087   0.197226E+03   0.476794E+01   0.383883E-01  -0.804491E+01
  2088   0.196732E+03   0.475611E+01   0.383418E-01  -0.792258E+01
  2089   0.196243E+03   0.474493E+01   0.382951E-01  -0.780011E+01
  2090   0.195735E+03   0.473432E+01   0.382484E-01  -0.767896E+01
  2091   0.195239E+03   0.472437E+01   0.382016E-01  -0.755837E+01
  2092   0.194725E+03   0.471492E+01   0.381548E-01  -0.743907E+01
  2093   0.194200E+03   0.470614E+01   0.381078E-01  -0.731879E+01
  2094   0.193679E+03   0.469801E+01   0.380608E-01  -0.720050E+01
  2095   0.193155E+03   0.469041E+01   0.380137E-01  -0.708342E+01
  2096   0.192620E+03   0.468354E+01   0.379665E-01  -0.696768E+01
  2097   0.192081E+03   0.467712E+01   0.379193E-01  -0.685231E+01
  2098   0.191539E+03   0.467138E+01   0.378720E-01  -0.673845E+01
  2099   0.190993E+03   0.466617E+01   0.378247E-01  -0.662455E+01
  2100   0.190443E+03   0.466170E+01   0.377773E-01  -0.651288E+01
