#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1399   0.772464E+03  -0.560299E+02   0.937870E-06  -0.560299E+02   0.152650E+02  -0.180307E-06   0.937870E-06  -0.180307E-06   0.289618E-08
  1400   0.773603E+03  -0.555829E+02   0.958511E-06  -0.555829E+02   0.150844E+02  -0.178149E-06   0.958511E-06  -0.178149E-06   0.289161E-08
  1401   0.774666E+03  -0.551246E+02   0.980636E-06  -0.551246E+02   0.149047E+02  -0.176012E-06   0.980636E-06  -0.176012E-06   0.288706E-08
  1402   0.775729E+03  -0.546555E+02   0.100422E-05  -0.546555E+02   0.147281E+02  -0.173894E-06   0.100422E-05  -0.173894E-06   0.288251E-08
  1403   0.776715E+03  -0.541749E+02   0.102922E-05  -0.541749E+02   0.145531E+02  -0.171795E-06   0.102922E-05  -0.171795E-06   0.287797E-08
  1404   0.777627E+03  -0.536835E+02   0.105559E-05  -0.536835E+02   0.143805E+02  -0.169714E-06   0.105559E-05  -0.169714E-06   0.287344E-08
  1405   0.778611E+03  -0.531815E+02   0.108329E-05  -0.531815E+02   0.142087E+02  -0.167649E-06   0.108329E-05  -0.167649E-06   0.286892E-08
  1406   0.779446E+03  -0.526702E+02   0.111228E-05  -0.526702E+02   0.140400E+02  -0.165600E-06   0.111228E-05  -0.165600E-06   0.286441E-08
  1407   0.780206E+03  -0.521481E+02   0.114253E-05  -0.521481E+02   0.138730E+02  -0.163567E-06   0.114253E-05  -0.163567E-06   0.285991E-08
  1408   0.781114E+03  -0.516160E+02   0.117398E-05  -0.516160E+02   0.137075E+02  -0.161547E-06   0.117398E-05  -0.161547E-06   0.285541E-08
  1409   0.781798E+03  -0.510739E+02   0.120660E-05  -0.510739E+02   0.135450E+02  -0.159540E-06   0.120660E-05  -0.159540E-06   0.285093E-08
  1410   0.782555E+03  -0.505232E+02   0.124034E-05  -0.505232E+02   0.133842E+02  -0.157546E-06   0.124034E-05  -0.157546E-06   0.284645E-08
  1411   0.783238E+03  -0.499625E+02   0.127517E-05  -0.499625E+02   0.132257E+02  -0.155563E-06   0.127517E-05  -0.155563E-06   0.284198E-08
  1412   0.783846E+03  -0.493925E+02   0.131104E-05  -0.493925E+02   0.130702E+02  -0.153590E-06   0.131104E-05  -0.153590E-06   0.283752E-08
  1413   0.784305E+03  -0.488139E+02   0.134791E-05  -0.488139E+02   0.129170E+02  -0.151626E-06   0.134791E-05  -0.151626E-06   0.283306E-08
  1414   0.784838E+03  -0.482261E+02   0.138573E-05  -0.482261E+02   0.127661E+02  -0.149671E-06   0.138573E-05  -0.149671E-06   0.282862E-08
  1415   0.785296E+03  -0.476304E+02   0.142448E-05  -0.476304E+02   0.126175E+02  -0.147723E-06   0.142448E-05  -0.147723E-06   0.282418E-08
  1416   0.785755E+03  -0.470269E+02   0.146410E-05  -0.470269E+02   0.124719E+02  -0.145782E-06   0.146410E-05  -0.145782E-06   0.281975E-08
  1417   0.786064E+03  -0.464163E+02   0.150456E-05  -0.464163E+02   0.123279E+02  -0.143846E-06   0.150456E-05  -0.143846E-06   0.281534E-08
  1418   0.786374E+03  -0.457963E+02   0.154581E-05  -0.457963E+02   0.121868E+02  -0.141915E-06   0.154581E-05  -0.141915E-06   0.281092E-08
  1419   0.786609E+03  -0.451700E+02   0.158782E-05  -0.451700E+02   0.120488E+02  -0.139987E-06   0.158782E-05  -0.139987E-06   0.280652E-08
  1420   0.786844E+03  -0.445366E+02   0.163053E-05  -0.445366E+02   0.119137E+02  -0.138063E-06   0.163053E-05  -0.138063E-06   0.280213E-08
  1421   0.787005E+03  -0.438960E+02   0.167391E-05  -0.438960E+02   0.117810E+02  -0.136140E-06   0.167391E-05  -0.136140E-06   0.279774E-08
  1422   0.787167E+03  -0.432491E+02   0.171792E-05  -0.432491E+02   0.116512E+02  -0.134218E-06   0.171792E-05  -0.134218E-06   0.279336E-08
  1423   0.787180E+03  -0.425958E+02   0.176252E-05  -0.425958E+02   0.115243E+02  -0.132296E-06   0.176252E-05  -0.132296E-06   0.278899E-08
  1424   0.787268E+03  -0.419361E+02   0.180766E-05  -0.419361E+02   0.114005E+02  -0.130374E-06   0.180766E-05  -0.130374E-06   0.278463E-08
  1425   0.787208E+03  -0.412707E+02   0.185330E-05  -0.412707E+02   0.112796E+02  -0.128449E-06   0.185330E-05  -0.128449E-06   0.278028E-08
  1426   0.787074E+03  -0.405997E+02   0.189941E-05  -0.405997E+02   0.111617E+02  -0.126521E-06   0.189941E-05  -0.126521E-06   0.277593E-08
  1427   0.787015E+03  -0.399230E+02   0.194593E-05  -0.399230E+02   0.110467E+02  -0.124590E-06   0.194593E-05  -0.124590E-06   0.277159E-08
  1428   0.786809E+03  -0.392421E+02   0.199283E-05  -0.392421E+02   0.109340E+02  -0.122654E-06   0.199283E-05  -0.122654E-06   0.276727E-08
  1429   0.786529E+03  -0.385548E+02   0.204008E-05  -0.385548E+02   0.108256E+02  -0.120712E-06   0.204008E-05  -0.120712E-06   0.276294E-08
  1430   0.786249E+03  -0.378648E+02   0.208761E-05  -0.378648E+02   0.107195E+02  -0.118763E-06   0.208761E-05  -0.118763E-06   0.275863E-08
  1431   0.785897E+03  -0.371691E+02   0.213540E-05  -0.371691E+02   0.106163E+02  -0.116807E-06   0.213540E-05  -0.116807E-06   0.275433E-08
  1432   0.785471E+03  -0.364699E+02   0.218341E-05  -0.364699E+02   0.105167E+02  -0.114843E-06   0.218341E-05  -0.114843E-06   0.275003E-08
  1433   0.785121E+03  -0.357665E+02   0.223158E-05  -0.357665E+02   0.104201E+02  -0.112869E-06   0.223158E-05  -0.112869E-06   0.274574E-08
  1434   0.784623E+03  -0.350597E+02   0.227989E-05  -0.350597E+02   0.103271E+02  -0.110885E-06   0.227989E-05  -0.110885E-06   0.274146E-08
  1435   0.784052E+03  -0.343501E+02   0.232828E-05  -0.343501E+02   0.102363E+02  -0.108889E-06   0.232828E-05  -0.108889E-06   0.273719E-08
  1436   0.783483E+03  -0.336384E+02   0.237673E-05  -0.336384E+02   0.101491E+02  -0.106882E-06   0.237673E-05  -0.106882E-06   0.273292E-08
  1437   0.782766E+03  -0.329226E+02   0.242517E-05  -0.329226E+02   0.100656E+02  -0.104861E-06   0.242517E-05  -0.104861E-06   0.272866E-08
  1438   0.782051E+03  -0.322062E+02   0.247358E-05  -0.322062E+02   0.998420E+01  -0.102826E-06   0.247358E-05  -0.102826E-06   0.272441E-08
  1439   0.781263E+03  -0.314856E+02   0.252192E-05  -0.314856E+02   0.990717E+01  -0.100776E-06   0.252192E-05  -0.100776E-06   0.272017E-08
  1440   0.780477E+03  -0.307644E+02   0.257013E-05  -0.307644E+02   0.983301E+01  -0.987099E-07   0.257013E-05  -0.987099E-07   0.271594E-08
  1441   0.779619E+03  -0.300427E+02   0.261819E-05  -0.300427E+02   0.976171E+01  -0.966270E-07   0.261819E-05  -0.966270E-07   0.271171E-08
  1442   0.778687E+03  -0.293189E+02   0.266604E-05  -0.293189E+02   0.969402E+01  -0.945263E-07   0.266604E-05  -0.945263E-07   0.270750E-08
  1443   0.777684E+03  -0.285931E+02   0.271365E-05  -0.285931E+02   0.963067E+01  -0.924068E-07   0.271365E-05  -0.924068E-07   0.270329E-08
  1444   0.776682E+03  -0.278675E+02   0.276097E-05  -0.278675E+02   0.956943E+01  -0.902676E-07   0.276097E-05  -0.902676E-07   0.269908E-08
  1445   0.775534E+03  -0.271421E+02   0.280797E-05  -0.271421E+02   0.951251E+01  -0.881077E-07   0.280797E-05  -0.881077E-07   0.269489E-08
  1446   0.774463E+03  -0.264153E+02   0.285460E-05  -0.264153E+02   0.945769E+01  -0.859262E-07   0.285460E-05  -0.859262E-07   0.269070E-08
  1447   0.773170E+03  -0.256872E+02   0.290083E-05  -0.256872E+02   0.940717E+01  -0.837222E-07   0.290083E-05  -0.837222E-07   0.268652E-08
  1448   0.771955E+03  -0.249623E+02   0.294660E-05  -0.249623E+02   0.936023E+01  -0.814947E-07   0.294660E-05  -0.814947E-07   0.268235E-08
  1449   0.770667E+03  -0.242367E+02   0.299188E-05  -0.242367E+02   0.931536E+01  -0.792428E-07   0.299188E-05  -0.792428E-07   0.267819E-08
  1450   0.769308E+03  -0.235120E+02   0.303662E-05  -0.235120E+02   0.927478E+01  -0.769655E-07   0.303662E-05  -0.769655E-07   0.267403E-08
  1451   0.767951E+03  -0.227897E+02   0.308079E-05  -0.227897E+02   0.923775E+01  -0.746622E-07   0.308079E-05  -0.746622E-07   0.266988E-08
  1452   0.766448E+03  -0.220698E+02   0.312432E-05  -0.220698E+02   0.920352E+01  -0.723328E-07   0.312432E-05  -0.723328E-07   0.266574E-08
  1453   0.764947E+03  -0.213499E+02   0.316716E-05  -0.213499E+02   0.917284E+01  -0.699776E-07   0.316716E-05  -0.699776E-07   0.266161E-08
  1454   0.763449E+03  -0.206317E+02   0.320924E-05  -0.206317E+02   0.914569E+01  -0.675969E-07   0.320924E-05  -0.675969E-07   0.265748E-08
  1455   0.761880E+03  -0.199164E+02   0.325049E-05  -0.199164E+02   0.912133E+01  -0.651907E-07   0.325049E-05  -0.651907E-07   0.265336E-08
  1456   0.760239E+03  -0.192049E+02   0.329087E-05  -0.192049E+02   0.910125E+01  -0.627595E-07   0.329087E-05  -0.627595E-07   0.264925E-08
  1457   0.758451E+03  -0.184950E+02   0.333030E-05  -0.184950E+02   0.908322E+01  -0.603033E-07   0.333030E-05  -0.603033E-07   0.264515E-08
  1458   0.756741E+03  -0.177880E+02   0.336873E-05  -0.177880E+02   0.906945E+01  -0.578225E-07   0.336873E-05  -0.578225E-07   0.264105E-08
  1459   0.754959E+03  -0.170832E+02   0.340609E-05  -0.170832E+02   0.905847E+01  -0.553173E-07   0.340609E-05  -0.553173E-07   0.263697E-08
  1460   0.753106E+03  -0.163828E+02   0.344233E-05  -0.163828E+02   0.905176E+01  -0.527879E-07   0.344233E-05  -0.527879E-07   0.263288E-08
  1461   0.751255E+03  -0.156869E+02   0.347738E-05  -0.156869E+02   0.904633E+01  -0.502346E-07   0.347738E-05  -0.502346E-07   0.262881E-08
  1462   0.749333E+03  -0.149946E+02   0.351119E-05  -0.149946E+02   0.904517E+01  -0.476575E-07   0.351119E-05  -0.476575E-07   0.262475E-08
  1463   0.747265E+03  -0.143059E+02   0.354368E-05  -0.143059E+02   0.904752E+01  -0.450569E-07   0.354368E-05  -0.450569E-07   0.262069E-08
  1464   0.745273E+03  -0.136216E+02   0.357480E-05  -0.136216E+02   0.905264E+01  -0.424331E-07   0.357480E-05  -0.424331E-07   0.261664E-08
  1465   0.743137E+03  -0.129424E+02   0.360449E-05  -0.129424E+02   0.906127E+01  -0.397862E-07   0.360449E-05  -0.397862E-07   0.261259E-08
  1466   0.741077E+03  -0.122675E+02   0.363269E-05  -0.122675E+02   0.907340E+01  -0.371166E-07   0.363269E-05  -0.371166E-07   0.260856E-08
  1467   0.738871E+03  -0.115983E+02   0.365933E-05  -0.115983E+02   0.908830E+01  -0.344243E-07   0.365933E-05  -0.344243E-07   0.260453E-08
  1468   0.736669E+03  -0.109342E+02   0.368436E-05  -0.109342E+02   0.910669E+01  -0.317098E-07   0.368436E-05  -0.317098E-07   0.260050E-08
  1469   0.734469E+03  -0.102758E+02   0.370771E-05  -0.102758E+02   0.912785E+01  -0.289732E-07   0.370771E-05  -0.289732E-07   0.259649E-08
  1470   0.732049E+03  -0.962240E+01   0.372932E-05  -0.962240E+01   0.915175E+01  -0.262146E-07   0.372932E-05  -0.262146E-07   0.259248E-08
  1471   0.729781E+03  -0.897619E+01   0.374913E-05  -0.897619E+01   0.917990E+01  -0.234345E-07   0.374913E-05  -0.234345E-07   0.258848E-08
  1472   0.727441E+03  -0.833567E+01   0.376709E-05  -0.833567E+01   0.921079E+01  -0.206330E-07   0.376709E-05  -0.206330E-07   0.258449E-08
  1473   0.725030E+03  -0.770229E+01   0.378311E-05  -0.770229E+01   0.924442E+01  -0.178103E-07   0.378311E-05  -0.178103E-07   0.258051E-08
  1474   0.722473E+03  -0.707457E+01   0.379716E-05  -0.707457E+01   0.928080E+01  -0.149666E-07   0.379716E-05  -0.149666E-07   0.257653E-08
  1475   0.719994E+03  -0.645397E+01   0.380916E-05  -0.645397E+01   0.931992E+01  -0.121023E-07   0.380916E-05  -0.121023E-07   0.257256E-08
  1476   0.717443E+03  -0.584120E+01   0.381906E-05  -0.584120E+01   0.936251E+01  -0.921746E-08   0.381906E-05  -0.921746E-08   0.256859E-08
  1477   0.714895E+03  -0.523477E+01   0.382679E-05  -0.523477E+01   0.940785E+01  -0.631240E-08   0.382679E-05  -0.631240E-08   0.256464E-08
  1478   0.712276E+03  -0.463614E+01   0.383229E-05  -0.463614E+01   0.945591E+01  -0.338735E-08   0.383229E-05  -0.338735E-08   0.256069E-08
  1479   0.709661E+03  -0.404551E+01   0.383550E-05  -0.404551E+01   0.950744E+01  -0.442521E-09   0.383550E-05  -0.442521E-09   0.255674E-08
  1480   0.706973E+03  -0.346243E+01   0.383636E-05  -0.346243E+01   0.956171E+01   0.252185E-08   0.383636E-05   0.252185E-08   0.255281E-08
  1481   0.704223E+03  -0.288731E+01   0.383481E-05  -0.288731E+01   0.961795E+01   0.550552E-08   0.383481E-05   0.550552E-08   0.254888E-08
  1482   0.701482E+03  -0.232037E+01   0.383078E-05  -0.232037E+01   0.967766E+01   0.850827E-08   0.383078E-05   0.850827E-08   0.254496E-08
  1483   0.698686E+03  -0.176188E+01   0.382423E-05  -0.176188E+01   0.974008E+01   0.115299E-07   0.382423E-05   0.115299E-07   0.254105E-08
  1484   0.695885E+03  -0.121190E+01   0.381507E-05  -0.121190E+01   0.980448E+01   0.145701E-07   0.381507E-05   0.145701E-07   0.253714E-08
  1485   0.693028E+03  -0.670696E+00   0.380326E-05  -0.670696E+00   0.987159E+01   0.176286E-07   0.380326E-05   0.176286E-07   0.253324E-08
  1486   0.690136E+03  -0.138186E+00   0.378873E-05  -0.138186E+00   0.994216E+01   0.207054E-07   0.378873E-05   0.207054E-07   0.252935E-08
  1487   0.687211E+03   0.385205E+00   0.377143E-05   0.385205E+00   0.100139E+02   0.238000E-07   0.377143E-05   0.238000E-07   0.252546E-08
  1488   0.684275E+03   0.899497E+00   0.375128E-05   0.899497E+00   0.100892E+02   0.269123E-07   0.375128E-05   0.269123E-07   0.252158E-08
  1489   0.681282E+03   0.140434E+01   0.372823E-05   0.140434E+01   0.101671E+02   0.300421E-07   0.372823E-05   0.300421E-07   0.251771E-08
  1490   0.678270E+03   0.189977E+01   0.370221E-05   0.189977E+01   0.102463E+02   0.331891E-07   0.370221E-05   0.331891E-07   0.251385E-08
  1491   0.675232E+03   0.238549E+01   0.367318E-05   0.238549E+01   0.103281E+02   0.363530E-07   0.367318E-05   0.363530E-07   0.250999E-08
  1492   0.672174E+03   0.286149E+01   0.364106E-05   0.286149E+01   0.104127E+02   0.395337E-07   0.364106E-05   0.395337E-07   0.250614E-08
  1493   0.669083E+03   0.332755E+01   0.360579E-05   0.332755E+01   0.104984E+02   0.427310E-07   0.360579E-05   0.427310E-07   0.250229E-08
  1494   0.665966E+03   0.378356E+01   0.356731E-05   0.378356E+01   0.105868E+02   0.459445E-07   0.356731E-05   0.459445E-07   0.249846E-08
  1495   0.662829E+03   0.422941E+01   0.352556E-05   0.422941E+01   0.106780E+02   0.491740E-07   0.352556E-05   0.491740E-07   0.249463E-08
  1496   0.659667E+03   0.466504E+01   0.348049E-05   0.466504E+01   0.107710E+02   0.524194E-07   0.348049E-05   0.524194E-07   0.249080E-08
  1497   0.656478E+03   0.509027E+01   0.343202E-05   0.509027E+01   0.108653E+02   0.556804E-07   0.343202E-05   0.556804E-07   0.248699E-08
  1498   0.653277E+03   0.550495E+01   0.338010E-05   0.550495E+01   0.109622E+02   0.589567E-07   0.338010E-05   0.589567E-07   0.248318E-08
  1499   0.650050E+03   0.590910E+01   0.332467E-05   0.590910E+01   0.110604E+02   0.622482E-07   0.332467E-05   0.622482E-07   0.247937E-08
  1500   0.646805E+03   0.630252E+01   0.326566E-05   0.630252E+01   0.111612E+02   0.655545E-07   0.326566E-05   0.655545E-07   0.247558E-08
  1501   0.643540E+03   0.668530E+01   0.320305E-05   0.668530E+01   0.112632E+02   0.688751E-07   0.320305E-05   0.688751E-07   0.247179E-08
  1502   0.640257E+03   0.705694E+01   0.313701E-05   0.705694E+01   0.113671E+02   0.722075E-07   0.313701E-05   0.722075E-07   0.246800E-08
  1503   0.636962E+03   0.741761E+01   0.306772E-05   0.741761E+01   0.114729E+02   0.755490E-07   0.306772E-05   0.755490E-07   0.246423E-08
  1504   0.633649E+03   0.776738E+01   0.299538E-05   0.776738E+01   0.115800E+02   0.788967E-07   0.299538E-05   0.788967E-07   0.246046E-08
  1505   0.630316E+03   0.810591E+01   0.292019E-05   0.810591E+01   0.116890E+02   0.822478E-07   0.292019E-05   0.822478E-07   0.245670E-08
  1506   0.626972E+03   0.843328E+01   0.284234E-05   0.843328E+01   0.117991E+02   0.855996E-07   0.284234E-05   0.855996E-07   0.245294E-08
  1507   0.623616E+03   0.874944E+01   0.276203E-05   0.874944E+01   0.119113E+02   0.889493E-07   0.276203E-05   0.889493E-07   0.244919E-08
  1508   0.620248E+03   0.905402E+01   0.267945E-05   0.905402E+01   0.120246E+02   0.922939E-07   0.267945E-05   0.922939E-07   0.244545E-08
  1509   0.616862E+03   0.934720E+01   0.259481E-05   0.934720E+01   0.121384E+02   0.956308E-07   0.259481E-05   0.956308E-07   0.244171E-08
  1510   0.613478E+03   0.962869E+01   0.250829E-05   0.962869E+01   0.122549E+02   0.989571E-07   0.250829E-05   0.989571E-07   0.243798E-08
  1511   0.610068E+03   0.989924E+01   0.242008E-05   0.989924E+01   0.123718E+02   0.102270E-06   0.242008E-05   0.102270E-06   0.243426E-08
  1512   0.606653E+03   0.101567E+02   0.233040E-05   0.101567E+02   0.124900E+02   0.105567E-06   0.233040E-05   0.105567E-06   0.243055E-08
  1513   0.603227E+03   0.104039E+02   0.223943E-05   0.104039E+02   0.126093E+02   0.108845E-06   0.223943E-05   0.108845E-06   0.242684E-08
  1514   0.599804E+03   0.106388E+02   0.214737E-05   0.106388E+02   0.127307E+02   0.112100E-06   0.214737E-05   0.112100E-06   0.242313E-08
  1515   0.596390E+03   0.108628E+02   0.205441E-05   0.108628E+02   0.128525E+02   0.115332E-06   0.205441E-05   0.115332E-06   0.241944E-08
  1516   0.592950E+03   0.110737E+02   0.196076E-05   0.110737E+02   0.129748E+02   0.118536E-06   0.196076E-05   0.118536E-06   0.241575E-08
  1517   0.589513E+03   0.112738E+02   0.186660E-05   0.112738E+02   0.130983E+02   0.121710E-06   0.186660E-05   0.121710E-06   0.241206E-08
  1518   0.586072E+03   0.114631E+02   0.177213E-05   0.114631E+02   0.132231E+02   0.124850E-06   0.177213E-05   0.124850E-06   0.240839E-08
  1519   0.582625E+03   0.116385E+02   0.167754E-05   0.116385E+02   0.133476E+02   0.127955E-06   0.167754E-05   0.127955E-06   0.240472E-08
  1520   0.579189E+03   0.118032E+02   0.158305E-05   0.118032E+02   0.134733E+02   0.131022E-06   0.158305E-05   0.131022E-06   0.240105E-08
  1521   0.575740E+03   0.119564E+02   0.148883E-05   0.119564E+02   0.136003E+02   0.134046E-06   0.148883E-05   0.134046E-06   0.239740E-08
  1522   0.572287E+03   0.120973E+02   0.139508E-05   0.120973E+02   0.137270E+02   0.137027E-06   0.139508E-05   0.137027E-06   0.239375E-08
  1523   0.568844E+03   0.122267E+02   0.130201E-05   0.122267E+02   0.138542E+02   0.139961E-06   0.130201E-05   0.139961E-06   0.239010E-08
  1524   0.565395E+03   0.123439E+02   0.120980E-05   0.123439E+02   0.139827E+02   0.142845E-06   0.120980E-05   0.142845E-06   0.238647E-08
  1525   0.561950E+03   0.124496E+02   0.111866E-05   0.124496E+02   0.141116E+02   0.145676E-06   0.111866E-05   0.145676E-06   0.238283E-08
  1526   0.558514E+03   0.125438E+02   0.102877E-05   0.125438E+02   0.142404E+02   0.148451E-06   0.102877E-05   0.148451E-06   0.237921E-08
  1527   0.555081E+03   0.126252E+02   0.940336E-06   0.126252E+02   0.143689E+02   0.151169E-06   0.940336E-06   0.151169E-06   0.237559E-08
  1528   0.551650E+03   0.126959E+02   0.853552E-06   0.126959E+02   0.144986E+02   0.153825E-06   0.853552E-06   0.153825E-06   0.237198E-08
  1529   0.548228E+03   0.127552E+02   0.768614E-06   0.127552E+02   0.146281E+02   0.156418E-06   0.768614E-06   0.156418E-06   0.236837E-08
  1530   0.544817E+03   0.128023E+02   0.685716E-06   0.128023E+02   0.147574E+02   0.158944E-06   0.685716E-06   0.158944E-06   0.236477E-08
  1531   0.541408E+03   0.128373E+02   0.605056E-06   0.128373E+02   0.148873E+02   0.161400E-06   0.605056E-06   0.161400E-06   0.236118E-08
  1532   0.538016E+03   0.128618E+02   0.526828E-06   0.128618E+02   0.150176E+02   0.163784E-06   0.526828E-06   0.163784E-06   0.235759E-08
  1533   0.534626E+03   0.128756E+02   0.451228E-06   0.128756E+02   0.151470E+02   0.166094E-06   0.451228E-06   0.166094E-06   0.235401E-08
  1534   0.531253E+03   0.128758E+02   0.378453E-06   0.128758E+02   0.152769E+02   0.168325E-06   0.378453E-06   0.168325E-06   0.235044E-08
  1535   0.527890E+03   0.128663E+02   0.308697E-06   0.128663E+02   0.154066E+02   0.170475E-06   0.308697E-06   0.170475E-06   0.234687E-08
  1536   0.524536E+03   0.128447E+02   0.242158E-06   0.128447E+02   0.155353E+02   0.172543E-06   0.242158E-06   0.172543E-06   0.234331E-08
  1537   0.521206E+03   0.128118E+02   0.179030E-06   0.128118E+02   0.156646E+02   0.174523E-06   0.179030E-06   0.174523E-06   0.233976E-08
  1538   0.517893E+03   0.127684E+02   0.119509E-06   0.127684E+02   0.157936E+02   0.176415E-06   0.119509E-06   0.176415E-06   0.233621E-08
  1539   0.514560E+03   0.127137E+02   0.637911E-07   0.127137E+02   0.159210E+02   0.178215E-06   0.637911E-07   0.178215E-06   0.233267E-08
  1540   0.511266E+03   0.126485E+02   0.120723E-07   0.126485E+02   0.160482E+02   0.179920E-06   0.120723E-07   0.179920E-06   0.232913E-08
