#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1602    0.36221E+03   -0.81472E+01    0.10611E-08   -0.81472E+01    0.21140E+02    0.94252E-10    0.10611E-08    0.94252E-10    0.69930E-15
  1603    0.36100E+03   -0.86124E+01    0.10330E-08   -0.86124E+01    0.21145E+02    0.94463E-10    0.10330E-08    0.94463E-10    0.69738E-15
  1604    0.35982E+03   -0.90780E+01    0.10013E-08   -0.90780E+01    0.21148E+02    0.94734E-10    0.10013E-08    0.94734E-10    0.69546E-15
  1605    0.35868E+03   -0.95426E+01    0.96611E-09   -0.95426E+01    0.21149E+02    0.95062E-10    0.96611E-09    0.95062E-10    0.69356E-15
  1606    0.35757E+03   -0.10008E+02    0.92753E-09   -0.10008E+02    0.21147E+02    0.95444E-10    0.92753E-09    0.95444E-10    0.69165E-15
  1607    0.35651E+03   -0.10473E+02    0.88578E-09   -0.10473E+02    0.21143E+02    0.95876E-10    0.88578E-09    0.95876E-10    0.68976E-15
  1608    0.35547E+03   -0.10936E+02    0.84103E-09   -0.10936E+02    0.21137E+02    0.96357E-10    0.84103E-09    0.96357E-10    0.68787E-15
  1609    0.35449E+03   -0.11399E+02    0.79344E-09   -0.11399E+02    0.21126E+02    0.96883E-10    0.79344E-09    0.96883E-10    0.68598E-15
  1610    0.35355E+03   -0.11861E+02    0.74319E-09   -0.11861E+02    0.21113E+02    0.97451E-10    0.74319E-09    0.97451E-10    0.68411E-15
  1611    0.35263E+03   -0.12321E+02    0.69046E-09   -0.12321E+02    0.21098E+02    0.98059E-10    0.69046E-09    0.98059E-10    0.68223E-15
  1612    0.35176E+03   -0.12781E+02    0.63542E-09   -0.12781E+02    0.21079E+02    0.98702E-10    0.63542E-09    0.98702E-10    0.68037E-15
  1613    0.35091E+03   -0.13239E+02    0.57824E-09   -0.13239E+02    0.21059E+02    0.99379E-10    0.57824E-09    0.99379E-10    0.67851E-15
  1614    0.35011E+03   -0.13695E+02    0.51909E-09   -0.13695E+02    0.21036E+02    0.10009E-09    0.51909E-09    0.10009E-09    0.67665E-15
  1615    0.34935E+03   -0.14149E+02    0.45815E-09   -0.14149E+02    0.21010E+02    0.10082E-09    0.45815E-09    0.10082E-09    0.67480E-15
  1616    0.34862E+03   -0.14600E+02    0.39559E-09   -0.14600E+02    0.20982E+02    0.10158E-09    0.39559E-09    0.10158E-09    0.67296E-15
  1617    0.34792E+03   -0.15049E+02    0.33157E-09   -0.15049E+02    0.20951E+02    0.10236E-09    0.33157E-09    0.10236E-09    0.67112E-15
  1618    0.34727E+03   -0.15496E+02    0.26628E-09   -0.15496E+02    0.20917E+02    0.10316E-09    0.26628E-09    0.10316E-09    0.66929E-15
  1619    0.34663E+03   -0.15941E+02    0.19989E-09   -0.15941E+02    0.20881E+02    0.10398E-09    0.19989E-09    0.10398E-09    0.66747E-15
  1620    0.34605E+03   -0.16382E+02    0.13257E-09   -0.16382E+02    0.20843E+02    0.10480E-09    0.13257E-09    0.10480E-09    0.66565E-15
  1621    0.34550E+03   -0.16821E+02    0.64487E-10   -0.16821E+02    0.20801E+02    0.10564E-09    0.64487E-10    0.10564E-09    0.66383E-15
  1622    0.34498E+03   -0.17256E+02   -0.41801E-11   -0.17256E+02    0.20757E+02    0.10649E-09   -0.41801E-11    0.10649E-09    0.66202E-15
  1623    0.34449E+03   -0.17689E+02   -0.73259E-10   -0.17689E+02    0.20711E+02    0.10734E-09   -0.73259E-10    0.10734E-09    0.66022E-15
  1624    0.34404E+03   -0.18117E+02   -0.14258E-09   -0.18117E+02    0.20663E+02    0.10819E-09   -0.14258E-09    0.10819E-09    0.65842E-15
  1625    0.34363E+03   -0.18542E+02   -0.21197E-09   -0.18542E+02    0.20611E+02    0.10903E-09   -0.21197E-09    0.10903E-09    0.65663E-15
  1626    0.34324E+03   -0.18963E+02   -0.28125E-09   -0.18963E+02    0.20558E+02    0.10988E-09   -0.28125E-09    0.10988E-09    0.65485E-15
  1627    0.34288E+03   -0.19381E+02   -0.35025E-09   -0.19381E+02    0.20502E+02    0.11071E-09   -0.35025E-09    0.11071E-09    0.65307E-15
  1628    0.34256E+03   -0.19794E+02   -0.41880E-09   -0.19794E+02    0.20444E+02    0.11154E-09   -0.41880E-09    0.11154E-09    0.65129E-15
  1629    0.34227E+03   -0.20202E+02   -0.48673E-09   -0.20202E+02    0.20383E+02    0.11235E-09   -0.48673E-09    0.11235E-09    0.64952E-15
  1630    0.34201E+03   -0.20607E+02   -0.55386E-09   -0.20607E+02    0.20321E+02    0.11314E-09   -0.55386E-09    0.11314E-09    0.64776E-15
  1631    0.34177E+03   -0.21007E+02   -0.62002E-09   -0.21007E+02    0.20255E+02    0.11392E-09   -0.62002E-09    0.11392E-09    0.64600E-15
  1632    0.34157E+03   -0.21402E+02   -0.68504E-09   -0.21402E+02    0.20187E+02    0.11467E-09   -0.68504E-09    0.11467E-09    0.64425E-15
  1633    0.34141E+03   -0.21792E+02   -0.74875E-09   -0.21792E+02    0.20117E+02    0.11540E-09   -0.74875E-09    0.11540E-09    0.64250E-15
  1634    0.34128E+03   -0.22178E+02   -0.81097E-09   -0.22178E+02    0.20045E+02    0.11609E-09   -0.81097E-09    0.11609E-09    0.64076E-15
  1635    0.34117E+03   -0.22558E+02   -0.87153E-09   -0.22558E+02    0.19971E+02    0.11676E-09   -0.87153E-09    0.11676E-09    0.63902E-15
  1636    0.34109E+03   -0.22932E+02   -0.93026E-09   -0.22932E+02    0.19893E+02    0.11739E-09   -0.93026E-09    0.11739E-09    0.63729E-15
  1637    0.34104E+03   -0.23303E+02   -0.98698E-09   -0.23303E+02    0.19815E+02    0.11799E-09   -0.98698E-09    0.11799E-09    0.63557E-15
  1638    0.34100E+03   -0.23666E+02   -0.10415E-08   -0.23666E+02    0.19735E+02    0.11855E-09   -0.10415E-08    0.11855E-09    0.63385E-15
  1639    0.34101E+03   -0.24024E+02   -0.10937E-08   -0.24024E+02    0.19652E+02    0.11906E-09   -0.10937E-08    0.11906E-09    0.63213E-15
  1640    0.34104E+03   -0.24378E+02   -0.11434E-08   -0.24378E+02    0.19566E+02    0.11952E-09   -0.11434E-08    0.11952E-09    0.63042E-15
  1641    0.34109E+03   -0.24724E+02   -0.11904E-08   -0.24724E+02    0.19479E+02    0.11994E-09   -0.11904E-08    0.11994E-09    0.62872E-15
  1642    0.34117E+03   -0.25064E+02   -0.12345E-08   -0.25064E+02    0.19390E+02    0.12031E-09   -0.12345E-08    0.12031E-09    0.62702E-15
  1643    0.34127E+03   -0.25399E+02   -0.12755E-08   -0.25399E+02    0.19301E+02    0.12062E-09   -0.12755E-08    0.12062E-09    0.62533E-15
  1644    0.34139E+03   -0.25728E+02   -0.13134E-08   -0.25728E+02    0.19207E+02    0.12087E-09   -0.13134E-08    0.12087E-09    0.62364E-15
  1645    0.34153E+03   -0.26050E+02   -0.13478E-08   -0.26050E+02    0.19112E+02    0.12106E-09   -0.13478E-08    0.12106E-09    0.62195E-15
  1646    0.34169E+03   -0.26366E+02   -0.13787E-08   -0.26366E+02    0.19016E+02    0.12119E-09   -0.13787E-08    0.12119E-09    0.62028E-15
  1647    0.34189E+03   -0.26674E+02   -0.14059E-08   -0.26674E+02    0.18917E+02    0.12126E-09   -0.14059E-08    0.12126E-09    0.61860E-15
  1648    0.34211E+03   -0.26977E+02   -0.14292E-08   -0.26977E+02    0.18817E+02    0.12125E-09   -0.14292E-08    0.12125E-09    0.61694E-15
  1649    0.34234E+03   -0.27273E+02   -0.14484E-08   -0.27273E+02    0.18716E+02    0.12117E-09   -0.14484E-08    0.12117E-09    0.61527E-15
  1650    0.34260E+03   -0.27561E+02   -0.14633E-08   -0.27561E+02    0.18612E+02    0.12101E-09   -0.14633E-08    0.12101E-09    0.61362E-15
  1651    0.34287E+03   -0.27844E+02   -0.14739E-08   -0.27844E+02    0.18507E+02    0.12078E-09   -0.14739E-08    0.12078E-09    0.61196E-15
  1652    0.34317E+03   -0.28118E+02   -0.14801E-08   -0.28118E+02    0.18399E+02    0.12047E-09   -0.14801E-08    0.12047E-09    0.61032E-15
  1653    0.34348E+03   -0.28384E+02   -0.14822E-08   -0.28384E+02    0.18291E+02    0.12009E-09   -0.14822E-08    0.12009E-09    0.60867E-15
  1654    0.34381E+03   -0.28646E+02   -0.14803E-08   -0.28646E+02    0.18182E+02    0.11964E-09   -0.14803E-08    0.11964E-09    0.60704E-15
  1655    0.34417E+03   -0.28898E+02   -0.14745E-08   -0.28898E+02    0.18071E+02    0.11911E-09   -0.14745E-08    0.11911E-09    0.60541E-15
  1656    0.34453E+03   -0.29144E+02   -0.14649E-08   -0.29144E+02    0.17958E+02    0.11852E-09   -0.14649E-08    0.11852E-09    0.60378E-15
  1657    0.34491E+03   -0.29382E+02   -0.14516E-08   -0.29382E+02    0.17844E+02    0.11786E-09   -0.14516E-08    0.11786E-09    0.60216E-15
  1658    0.34531E+03   -0.29613E+02   -0.14348E-08   -0.29613E+02    0.17728E+02    0.11714E-09   -0.14348E-08    0.11714E-09    0.60054E-15
  1659    0.34573E+03   -0.29836E+02   -0.14147E-08   -0.29836E+02    0.17611E+02    0.11636E-09   -0.14147E-08    0.11636E-09    0.59893E-15
  1660    0.34615E+03   -0.30051E+02   -0.13912E-08   -0.30051E+02    0.17493E+02    0.11552E-09   -0.13912E-08    0.11552E-09    0.59732E-15
  1661    0.34659E+03   -0.30260E+02   -0.13647E-08   -0.30260E+02    0.17374E+02    0.11462E-09   -0.13647E-08    0.11462E-09    0.59572E-15
  1662    0.34704E+03   -0.30461E+02   -0.13351E-08   -0.30461E+02    0.17254E+02    0.11366E-09   -0.13351E-08    0.11366E-09    0.59412E-15
  1663    0.34751E+03   -0.30652E+02   -0.13027E-08   -0.30652E+02    0.17132E+02    0.11266E-09   -0.13027E-08    0.11266E-09    0.59253E-15
  1664    0.34799E+03   -0.30837E+02   -0.12675E-08   -0.30837E+02    0.17009E+02    0.11160E-09   -0.12675E-08    0.11160E-09    0.59094E-15
  1665    0.34848E+03   -0.31014E+02   -0.12297E-08   -0.31014E+02    0.16886E+02    0.11050E-09   -0.12297E-08    0.11050E-09    0.58936E-15
  1666    0.34899E+03   -0.31184E+02   -0.11894E-08   -0.31184E+02    0.16761E+02    0.10935E-09   -0.11894E-08    0.10935E-09    0.58778E-15
  1667    0.34950E+03   -0.31344E+02   -0.11468E-08   -0.31344E+02    0.16635E+02    0.10815E-09   -0.11468E-08    0.10815E-09    0.58621E-15
  1668    0.35002E+03   -0.31498E+02   -0.11019E-08   -0.31498E+02    0.16509E+02    0.10691E-09   -0.11019E-08    0.10691E-09    0.58464E-15
  1669    0.35056E+03   -0.31643E+02   -0.10550E-08   -0.31643E+02    0.16381E+02    0.10564E-09   -0.10550E-08    0.10564E-09    0.58308E-15
  1670    0.35109E+03   -0.31780E+02   -0.10060E-08   -0.31780E+02    0.16253E+02    0.10432E-09   -0.10060E-08    0.10432E-09    0.58152E-15
  1671    0.35165E+03   -0.31910E+02   -0.95528E-09   -0.31910E+02    0.16124E+02    0.10297E-09   -0.95528E-09    0.10297E-09    0.57997E-15
  1672    0.35221E+03   -0.32031E+02   -0.90280E-09   -0.32031E+02    0.15994E+02    0.10159E-09   -0.90280E-09    0.10159E-09    0.57842E-15
  1673    0.35277E+03   -0.32144E+02   -0.84875E-09   -0.32144E+02    0.15862E+02    0.10017E-09   -0.84875E-09    0.10017E-09    0.57687E-15
  1674    0.35334E+03   -0.32249E+02   -0.79324E-09   -0.32249E+02    0.15732E+02    0.98724E-10   -0.79324E-09    0.98724E-10    0.57534E-15
  1675    0.35391E+03   -0.32346E+02   -0.73642E-09   -0.32346E+02    0.15600E+02    0.97252E-10   -0.73642E-09    0.97252E-10    0.57380E-15
  1676    0.35449E+03   -0.32435E+02   -0.67840E-09   -0.32435E+02    0.15466E+02    0.95755E-10   -0.67840E-09    0.95755E-10    0.57227E-15
  1677    0.35508E+03   -0.32516E+02   -0.61931E-09   -0.32516E+02    0.15334E+02    0.94235E-10   -0.61931E-09    0.94235E-10    0.57075E-15
  1678    0.35566E+03   -0.32589E+02   -0.55929E-09   -0.32589E+02    0.15200E+02    0.92695E-10   -0.55929E-09    0.92695E-10    0.56923E-15
  1679    0.35625E+03   -0.32654E+02   -0.49847E-09   -0.32654E+02    0.15066E+02    0.91136E-10   -0.49847E-09    0.91136E-10    0.56771E-15
  1680    0.35685E+03   -0.32710E+02   -0.43697E-09   -0.32710E+02    0.14932E+02    0.89560E-10   -0.43697E-09    0.89560E-10    0.56620E-15
  1681    0.35745E+03   -0.32759E+02   -0.37492E-09   -0.32759E+02    0.14796E+02    0.87970E-10   -0.37492E-09    0.87970E-10    0.56469E-15
  1682    0.35804E+03   -0.32801E+02   -0.31246E-09   -0.32801E+02    0.14661E+02    0.86368E-10   -0.31246E-09    0.86368E-10    0.56319E-15
  1683    0.35864E+03   -0.32833E+02   -0.24971E-09   -0.32833E+02    0.14526E+02    0.84756E-10   -0.24971E-09    0.84756E-10    0.56169E-15
  1684    0.35924E+03   -0.32858E+02   -0.18680E-09   -0.32858E+02    0.14391E+02    0.83136E-10   -0.18680E-09    0.83136E-10    0.56020E-15
  1685    0.35985E+03   -0.32876E+02   -0.12385E-09   -0.32876E+02    0.14255E+02    0.81510E-10   -0.12385E-09    0.81510E-10    0.55871E-15
  1686    0.36045E+03   -0.32884E+02   -0.61012E-10   -0.32884E+02    0.14120E+02    0.79881E-10   -0.61012E-10    0.79881E-10    0.55723E-15
  1687    0.36104E+03   -0.32885E+02    0.16014E-11   -0.32885E+02    0.13983E+02    0.78250E-10    0.16014E-11    0.78250E-10    0.55575E-15
  1688    0.36165E+03   -0.32879E+02    0.63857E-10   -0.32879E+02    0.13848E+02    0.76619E-10    0.63857E-10    0.76619E-10    0.55427E-15
  1689    0.36223E+03   -0.32863E+02    0.12563E-09   -0.32863E+02    0.13712E+02    0.74992E-10    0.12563E-09    0.74992E-10    0.55280E-15
  1690    0.36282E+03   -0.32841E+02    0.18678E-09   -0.32841E+02    0.13576E+02    0.73369E-10    0.18678E-09    0.73369E-10    0.55134E-15
  1691    0.36340E+03   -0.32812E+02    0.24719E-09   -0.32812E+02    0.13442E+02    0.71754E-10    0.24719E-09    0.71754E-10    0.54988E-15
  1692    0.36399E+03   -0.32774E+02    0.30672E-09   -0.32774E+02    0.13306E+02    0.70147E-10    0.30672E-09    0.70147E-10    0.54842E-15
  1693    0.36457E+03   -0.32728E+02    0.36525E-09   -0.32728E+02    0.13171E+02    0.68552E-10    0.36525E-09    0.68552E-10    0.54697E-15
  1694    0.36513E+03   -0.32676E+02    0.42264E-09   -0.32676E+02    0.13036E+02    0.66970E-10    0.42264E-09    0.66970E-10    0.54552E-15
  1695    0.36570E+03   -0.32615E+02    0.47878E-09   -0.32615E+02    0.12901E+02    0.65404E-10    0.47878E-09    0.65404E-10    0.54408E-15
  1696    0.36626E+03   -0.32548E+02    0.53352E-09   -0.32548E+02    0.12768E+02    0.63856E-10    0.53352E-09    0.63856E-10    0.54264E-15
  1697    0.36681E+03   -0.32473E+02    0.58674E-09   -0.32473E+02    0.12633E+02    0.62327E-10    0.58674E-09    0.62327E-10    0.54120E-15
  1698    0.36736E+03   -0.32391E+02    0.63831E-09   -0.32391E+02    0.12500E+02    0.60821E-10    0.63831E-09    0.60821E-10    0.53977E-15
  1699    0.36789E+03   -0.32301E+02    0.68811E-09   -0.32301E+02    0.12368E+02    0.59338E-10    0.68811E-09    0.59338E-10    0.53835E-15
  1700    0.36842E+03   -0.32204E+02    0.73599E-09   -0.32204E+02    0.12234E+02    0.57882E-10    0.73599E-09    0.57882E-10    0.53692E-15
  1701    0.36893E+03   -0.32101E+02    0.78187E-09   -0.32101E+02    0.12103E+02    0.56454E-10    0.78187E-09    0.56454E-10    0.53551E-15
  1702    0.36945E+03   -0.31990E+02    0.82574E-09   -0.31990E+02    0.11972E+02    0.55053E-10    0.82574E-09    0.55053E-10    0.53409E-15
  1703    0.36995E+03   -0.31873E+02    0.86765E-09   -0.31873E+02    0.11842E+02    0.53678E-10    0.86765E-09    0.53678E-10    0.53268E-15
  1704    0.37044E+03   -0.31749E+02    0.90763E-09   -0.31749E+02    0.11712E+02    0.52329E-10    0.90763E-09    0.52329E-10    0.53128E-15
  1705    0.37092E+03   -0.31617E+02    0.94571E-09   -0.31617E+02    0.11584E+02    0.51005E-10    0.94571E-09    0.51005E-10    0.52988E-15
  1706    0.37139E+03   -0.31479E+02    0.98194E-09   -0.31479E+02    0.11454E+02    0.49704E-10    0.98194E-09    0.49704E-10    0.52848E-15
  1707    0.37185E+03   -0.31336E+02    0.10164E-08   -0.31336E+02    0.11326E+02    0.48426E-10    0.10164E-08    0.48426E-10    0.52709E-15
  1708    0.37229E+03   -0.31185E+02    0.10490E-08   -0.31185E+02    0.11199E+02    0.47170E-10    0.10490E-08    0.47170E-10    0.52570E-15
  1709    0.37273E+03   -0.31028E+02    0.10799E-08   -0.31028E+02    0.11074E+02    0.45934E-10    0.10799E-08    0.45934E-10    0.52432E-15
  1710    0.37315E+03   -0.30864E+02    0.11090E-08   -0.30864E+02    0.10950E+02    0.44718E-10    0.11090E-08    0.44718E-10    0.52294E-15
  1711    0.37355E+03   -0.30693E+02    0.11365E-08   -0.30693E+02    0.10827E+02    0.43521E-10    0.11365E-08    0.43521E-10    0.52156E-15
  1712    0.37395E+03   -0.30518E+02    0.11624E-08   -0.30518E+02    0.10704E+02    0.42342E-10    0.11624E-08    0.42342E-10    0.52019E-15
  1713    0.37432E+03   -0.30336E+02    0.11866E-08   -0.30336E+02    0.10582E+02    0.41180E-10    0.11866E-08    0.41180E-10    0.51882E-15
  1714    0.37468E+03   -0.30147E+02    0.12093E-08   -0.30147E+02    0.10462E+02    0.40034E-10    0.12093E-08    0.40034E-10    0.51746E-15
  1715    0.37503E+03   -0.29954E+02    0.12304E-08   -0.29954E+02    0.10343E+02    0.38904E-10    0.12304E-08    0.38904E-10    0.51610E-15
  1716    0.37537E+03   -0.29754E+02    0.12501E-08   -0.29754E+02    0.10224E+02    0.37787E-10    0.12501E-08    0.37787E-10    0.51475E-15
  1717    0.37568E+03   -0.29548E+02    0.12683E-08   -0.29548E+02    0.10107E+02    0.36683E-10    0.12683E-08    0.36683E-10    0.51340E-15
  1718    0.37598E+03   -0.29338E+02    0.12850E-08   -0.29338E+02    0.99914E+01    0.35592E-10    0.12850E-08    0.35592E-10    0.51205E-15
  1719    0.37626E+03   -0.29121E+02    0.13004E-08   -0.29121E+02    0.98767E+01    0.34512E-10    0.13004E-08    0.34512E-10    0.51071E-15
  1720    0.37654E+03   -0.28900E+02    0.13144E-08   -0.28900E+02    0.97636E+01    0.33442E-10    0.13144E-08    0.33442E-10    0.50937E-15
  1721    0.37679E+03   -0.28673E+02    0.13272E-08   -0.28673E+02    0.96522E+01    0.32382E-10    0.13272E-08    0.32382E-10    0.50803E-15
  1722    0.37704E+03   -0.28441E+02    0.13386E-08   -0.28441E+02    0.95409E+01    0.31330E-10    0.13386E-08    0.31330E-10    0.50670E-15
  1723    0.37726E+03   -0.28204E+02    0.13488E-08   -0.28204E+02    0.94312E+01    0.30286E-10    0.13488E-08    0.30286E-10    0.50538E-15
  1724    0.37745E+03   -0.27963E+02    0.13578E-08   -0.27963E+02    0.93238E+01    0.29248E-10    0.13578E-08    0.29248E-10    0.50405E-15
  1725    0.37763E+03   -0.27716E+02    0.13656E-08   -0.27716E+02    0.92167E+01    0.28216E-10    0.13656E-08    0.28216E-10    0.50274E-15
  1726    0.37780E+03   -0.27466E+02    0.13723E-08   -0.27466E+02    0.91118E+01    0.27188E-10    0.13723E-08    0.27188E-10    0.50142E-15
  1727    0.37795E+03   -0.27210E+02    0.13779E-08   -0.27210E+02    0.90078E+01    0.26164E-10    0.13779E-08    0.26164E-10    0.50011E-15
  1728    0.37807E+03   -0.26951E+02    0.13824E-08   -0.26951E+02    0.89070E+01    0.25143E-10    0.13824E-08    0.25143E-10    0.49880E-15
  1729    0.37819E+03   -0.26687E+02    0.13859E-08   -0.26687E+02    0.88069E+01    0.24123E-10    0.13859E-08    0.24123E-10    0.49750E-15
  1730    0.37827E+03   -0.26418E+02    0.13884E-08   -0.26418E+02    0.87077E+01    0.23105E-10    0.13884E-08    0.23105E-10    0.49620E-15
  1731    0.37834E+03   -0.26146E+02    0.13900E-08   -0.26146E+02    0.86101E+01    0.22086E-10    0.13900E-08    0.22086E-10    0.49491E-15
  1732    0.37839E+03   -0.25870E+02    0.13907E-08   -0.25870E+02    0.85141E+01    0.21066E-10    0.13907E-08    0.21066E-10    0.49361E-15
  1733    0.37843E+03   -0.25590E+02    0.13904E-08   -0.25590E+02    0.84204E+01    0.20045E-10    0.13904E-08    0.20045E-10    0.49233E-15
  1734    0.37844E+03   -0.25307E+02    0.13893E-08   -0.25307E+02    0.83276E+01    0.19020E-10    0.13893E-08    0.19020E-10    0.49104E-15
  1735    0.37842E+03   -0.25020E+02    0.13875E-08   -0.25020E+02    0.82370E+01    0.17991E-10    0.13875E-08    0.17991E-10    0.48976E-15
  1736    0.37839E+03   -0.24730E+02    0.13848E-08   -0.24730E+02    0.81473E+01    0.16958E-10    0.13848E-08    0.16958E-10    0.48849E-15
  1737    0.37834E+03   -0.24437E+02    0.13814E-08   -0.24437E+02    0.80606E+01    0.15918E-10    0.13814E-08    0.15918E-10    0.48722E-15
  1738    0.37827E+03   -0.24140E+02    0.13773E-08   -0.24140E+02    0.79748E+01    0.14872E-10    0.13773E-08    0.14872E-10    0.48595E-15
  1739    0.37819E+03   -0.23842E+02    0.13726E-08   -0.23842E+02    0.78912E+01    0.13819E-10    0.13726E-08    0.13819E-10    0.48468E-15
  1740    0.37807E+03   -0.23540E+02    0.13672E-08   -0.23540E+02    0.78092E+01    0.12756E-10    0.13672E-08    0.12756E-10    0.48342E-15
  1741    0.37795E+03   -0.23235E+02    0.13612E-08   -0.23235E+02    0.77287E+01    0.11684E-10    0.13612E-08    0.11684E-10    0.48216E-15
  1742    0.37779E+03   -0.22929E+02    0.13547E-08   -0.22929E+02    0.76505E+01    0.10602E-10    0.13547E-08    0.10602E-10    0.48091E-15
  1743    0.37762E+03   -0.22619E+02    0.13476E-08   -0.22619E+02    0.75738E+01    0.95076E-11    0.13476E-08    0.95076E-11    0.47966E-15
  1744    0.37743E+03   -0.22308E+02    0.13401E-08   -0.22308E+02    0.74994E+01    0.84010E-11    0.13401E-08    0.84010E-11    0.47842E-15
  1745    0.37721E+03   -0.21995E+02    0.13321E-08   -0.21995E+02    0.74258E+01    0.72811E-11    0.13321E-08    0.72811E-11    0.47717E-15
  1746    0.37697E+03   -0.21679E+02    0.13237E-08   -0.21679E+02    0.73552E+01    0.61468E-11    0.13237E-08    0.61468E-11    0.47593E-15
  1747    0.37672E+03   -0.21362E+02    0.13149E-08   -0.21362E+02    0.72868E+01    0.49973E-11    0.13149E-08    0.49973E-11    0.47470E-15
  1748    0.37644E+03   -0.21044E+02    0.13058E-08   -0.21044E+02    0.72207E+01    0.38314E-11    0.13058E-08    0.38314E-11    0.47347E-15
  1749    0.37613E+03   -0.20723E+02    0.12964E-08   -0.20723E+02    0.71554E+01    0.26484E-11    0.12964E-08    0.26484E-11    0.47224E-15
  1750    0.37580E+03   -0.20402E+02    0.12868E-08   -0.20402E+02    0.70923E+01    0.14472E-11    0.12868E-08    0.14472E-11    0.47102E-15
  1751    0.37546E+03   -0.20080E+02    0.12769E-08   -0.20080E+02    0.70307E+01    0.22732E-12    0.12769E-08    0.22732E-12    0.46980E-15
  1752    0.37509E+03   -0.19755E+02    0.12667E-08   -0.19755E+02    0.69706E+01   -0.10102E-11    0.12667E-08   -0.10102E-11    0.46858E-15
  1753    0.37471E+03   -0.19431E+02    0.12564E-08   -0.19431E+02    0.69120E+01   -0.22641E-11    0.12564E-08   -0.22641E-11    0.46737E-15
  1754    0.37430E+03   -0.19106E+02    0.12459E-08   -0.19106E+02    0.68563E+01   -0.35327E-11    0.12459E-08   -0.35327E-11    0.46616E-15
  1755    0.37387E+03   -0.18780E+02    0.12351E-08   -0.18780E+02    0.68034E+01   -0.48148E-11    0.12351E-08   -0.48148E-11    0.46495E-15
  1756    0.37343E+03   -0.18454E+02    0.12242E-08   -0.18454E+02    0.67515E+01   -0.61088E-11    0.12242E-08   -0.61088E-11    0.46375E-15
  1757    0.37295E+03   -0.18127E+02    0.12130E-08   -0.18127E+02    0.67016E+01   -0.74135E-11    0.12130E-08   -0.74135E-11    0.46255E-15
  1758    0.37245E+03   -0.17800E+02    0.12017E-08   -0.17800E+02    0.66536E+01   -0.87272E-11    0.12017E-08   -0.87272E-11    0.46135E-15
  1759    0.37194E+03   -0.17474E+02    0.11902E-08   -0.17474E+02    0.66077E+01   -0.10049E-10    0.11902E-08   -0.10049E-10    0.46016E-15
  1760    0.37140E+03   -0.17146E+02    0.11786E-08   -0.17146E+02    0.65639E+01   -0.11377E-10    0.11786E-08   -0.11377E-10    0.45897E-15
  1761    0.37084E+03   -0.16820E+02    0.11668E-08   -0.16820E+02    0.65220E+01   -0.12709E-10    0.11668E-08   -0.12709E-10    0.45779E-15
  1762    0.37026E+03   -0.16493E+02    0.11549E-08   -0.16493E+02    0.64821E+01   -0.14045E-10    0.11549E-08   -0.14045E-10    0.45661E-15
  1763    0.36967E+03   -0.16166E+02    0.11428E-08   -0.16166E+02    0.64444E+01   -0.15384E-10    0.11428E-08   -0.15384E-10    0.45543E-15
  1764    0.36906E+03   -0.15841E+02    0.11305E-08   -0.15841E+02    0.64087E+01   -0.16722E-10    0.11305E-08   -0.16722E-10    0.45425E-15
  1765    0.36841E+03   -0.15516E+02    0.11182E-08   -0.15516E+02    0.63749E+01   -0.18060E-10    0.11182E-08   -0.18060E-10    0.45308E-15
  1766    0.36775E+03   -0.15192E+02    0.11057E-08   -0.15192E+02    0.63431E+01   -0.19396E-10    0.11057E-08   -0.19396E-10    0.45192E-15
  1767    0.36707E+03   -0.14868E+02    0.10931E-08   -0.14868E+02    0.63131E+01   -0.20728E-10    0.10931E-08   -0.20728E-10    0.45075E-15
  1768    0.36636E+03   -0.14546E+02    0.10805E-08   -0.14546E+02    0.62853E+01   -0.22055E-10    0.10805E-08   -0.22055E-10    0.44959E-15
  1769    0.36565E+03   -0.14225E+02    0.10677E-08   -0.14225E+02    0.62594E+01   -0.23376E-10    0.10677E-08   -0.23376E-10    0.44843E-15
  1770    0.36490E+03   -0.13905E+02    0.10548E-08   -0.13905E+02    0.62354E+01   -0.24688E-10    0.10548E-08   -0.24688E-10    0.44728E-15
  1771    0.36414E+03   -0.13587E+02    0.10418E-08   -0.13587E+02    0.62134E+01   -0.25992E-10    0.10418E-08   -0.25992E-10    0.44613E-15
  1772    0.36337E+03   -0.13270E+02    0.10288E-08   -0.13270E+02    0.61933E+01   -0.27284E-10    0.10288E-08   -0.27284E-10    0.44498E-15
  1773    0.36256E+03   -0.12954E+02    0.10157E-08   -0.12954E+02    0.61751E+01   -0.28564E-10    0.10157E-08   -0.28564E-10    0.44384E-15
  1774    0.36174E+03   -0.12641E+02    0.10025E-08   -0.12641E+02    0.61589E+01   -0.29831E-10    0.10025E-08   -0.29831E-10    0.44270E-15
  1775    0.36091E+03   -0.12330E+02    0.98929E-09   -0.12330E+02    0.61447E+01   -0.31083E-10    0.98929E-09   -0.31083E-10    0.44156E-15
  1776    0.36006E+03   -0.12020E+02    0.97602E-09   -0.12020E+02    0.61322E+01   -0.32318E-10    0.97602E-09   -0.32318E-10    0.44043E-15
  1777    0.35917E+03   -0.11713E+02    0.96271E-09   -0.11713E+02    0.61218E+01   -0.33536E-10    0.96271E-09   -0.33536E-10    0.43930E-15
